주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주차면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,위도,경도
1511971,남산파출소 공영주차장(시),중구 회현동1가 1-16,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-25 9:29,N,무료,Y,유료,,1.11401E+12,330,5,330,5,0,0,0,0,,37.55484972,126.9820248
1511971,남산파출소 공영주차장(시),중구 회현동1가 1-16,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-25 9:29,N,무료,Y,유료,,1.11401E+12,330,5,330,5,0,0,0,0,,37.55493529,126.9817913
1511971,남산파출소 공영주차장(시),중구 회현동1가 1-16,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-25 9:29,N,무료,Y,유료,,1.11401E+12,330,5,330,5,0,0,0,0,,37.55487116,126.9819664
1511971,남산파출소 공영주차장(시),중구 회현동1가 1-16,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-25 9:29,N,무료,Y,유료,,1.11401E+12,330,5,330,5,0,0,0,0,,37.55488189,126.9819371
1511971,남산파출소 공영주차장(시),중구 회현동1가 1-16,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-25 9:29,N,무료,Y,유료,,1.11401E+12,330,5,330,5,0,0,0,0,,37.55483885,126.9820539
1511971,남산파출소 공영주차장(시),중구 회현동1가 1-16,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-25 9:29,N,무료,Y,유료,,1.11401E+12,330,5,330,5,0,0,0,0,,37.55492478,126.9818203
1511971,남산파출소 공영주차장(시),중구 회현동1가 1-16,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-25 9:29,N,무료,Y,유료,,1.11401E+12,330,5,330,5,0,0,0,0,,37.55495673,126.9817329
1511971,남산파출소 공영주차장(시),중구 회현동1가 1-16,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-25 9:29,N,무료,Y,유료,,1.11401E+12,330,5,330,5,0,0,0,0,,37.55489261,126.981908
1511971,남산파출소 공영주차장(시),중구 회현동1가 1-16,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-25 9:29,N,무료,Y,유료,,1.11401E+12,330,5,330,5,0,0,0,0,,37.55486044,126.9819955
1512008,남대문피혁상가 남측(구),중구 봉래동1가 83-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2023-02-16 17:43,N,무료,Y,유료,250000,1.11401E+12,500,5,500,5,0,0,0,0,,37.558645,126.972555
1512008,남대문피혁상가 남측(구),중구 봉래동1가 83-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2023-02-16 17:43,N,무료,Y,유료,250000,1.11401E+12,500,5,500,5,0,0,0,0,,37.558919,126.973084
1512008,남대문피혁상가 남측(구),중구 봉래동1가 83-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2023-02-16 17:43,N,무료,Y,유료,250000,1.11401E+12,500,5,500,5,0,0,0,0,,37.558728,126.97277
1512008,남대문피혁상가 남측(구),중구 봉래동1가 83-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2023-02-16 17:43,N,무료,Y,유료,250000,1.11401E+12,500,5,500,5,0,0,0,0,,37.558885,126.97303
1512008,남대문피혁상가 남측(구),중구 봉래동1가 83-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2023-02-16 17:43,N,무료,Y,유료,250000,1.11401E+12,500,5,500,5,0,0,0,0,,37.559036,126.973517
1512034,공유) 진양상가2구간(14~16)(구),중구 인현동2가 192-30 0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-06-15 10:42,N,무료,N,무료,0,1.11401E+12,1500,30,500,10,,,,,0,,
1512041,공유) 진양상가1구간(03~05)(구),중구 충무로4가 120-3,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-10-20 11:56,N,무료,N,무료,0,1.11401E+12,1500,30,500,10,0,0,0,0,0,,
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55612453,126.9786823
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55553088,126.9801437
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.5560562,126.9779668
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55609507,126.9783239
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55605482,126.9791448
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.5560995,126.9790399
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55604371,126.9778484
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55610802,126.9784432
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55613113,126.9788015
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.5557413,126.9797459
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55558354,126.9800439
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55589989,126.9794466
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55612835,126.9789236
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55611823,126.9785627
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55579383,126.9796461
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55595263,126.9793472
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55600591,126.979248
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55608213,126.9782047
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55568869,126.979845
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.5558474,126.9795458
1512095,남산공원 소파로 관광버스전용 주차장(시),중구 남창동 205-107,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 16:58,Y,유료,Y,유료,0,1.11401E+12,0,0,0,0,0,0,0,0,0,37.55563606,126.9799446
1512125,청계8가 공영주차장(시),중구 흥인동 162-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2025-06-12 18:32,N,무료,Y,유료,0,1.11402E+12,500,5,500,5,0,0,0,0,0,37.5699437,127.0171158
1512125,청계8가 공영주차장(시),중구 흥인동 162-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2025-06-12 18:32,N,무료,Y,유료,0,1.11402E+12,500,5,500,5,0,0,0,0,0,37.56990167,127.016994
1512125,청계8가 공영주차장(시),중구 흥인동 162-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2025-06-12 18:32,N,무료,Y,유료,0,1.11402E+12,500,5,500,5,0,0,0,0,0,37.56998551,127.0172362
1512125,청계8가 공영주차장(시),중구 흥인동 162-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2025-06-12 18:32,N,무료,Y,유료,0,1.11402E+12,500,5,500,5,0,0,0,0,0,37.57002852,127.0173572
1512125,청계8가 공영주차장(시),중구 흥인동 162-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2025-06-12 18:32,N,무료,Y,유료,0,1.11402E+12,500,5,500,5,0,0,0,0,0,37.56988145,127.0169319
1512125,청계8가 공영주차장(시),중구 흥인동 162-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2025-06-12 18:32,N,무료,Y,유료,0,1.11402E+12,500,5,500,5,0,0,0,0,0,37.57000613,127.0172976
1512125,청계8가 공영주차장(시),중구 흥인동 162-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2025-06-12 18:32,N,무료,Y,유료,0,1.11402E+12,500,5,500,5,0,0,0,0,0,37.56986254,127.0168696
1512125,청계8가 공영주차장(시),중구 흥인동 162-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2025-06-12 18:32,N,무료,Y,유료,0,1.11402E+12,500,5,500,5,0,0,0,0,0,37.56992275,127.0170551
1512125,청계8가 공영주차장(시),중구 흥인동 162-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2025-06-12 18:32,N,무료,Y,유료,0,1.11402E+12,500,5,500,5,0,0,0,0,0,37.56996584,127.0171752
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56851102,127.0020095
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56872567,127.0019932
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56877926,127.001989
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56867198,127.0019972
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56888658,127.0019806
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56883289,127.0019846
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56916478,127.0019567
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56921838,127.0019525
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56828861,127.0020265
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56856471,127.0020055
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56823502,127.0020307
1512129,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.5686183,127.0020013
1512133,청계3(동호로) 공영주차장(시),중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,,
